Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2469.42
Gen 50: best_fit = 2010.82
Gen 100: best_fit = 1901.95
Gen 150: best_fit = 1809.7
Gen 200: best_fit = 1756.57
Gen 250: best_fit = 1730.44
Gen 300: best_fit = 1682.73
Gen 350: best_fit = 1648.63
Gen 400: best_fit = 1641.52
Gen 450: best_fit = 1604.32
Gen 500: best_fit = 1594.96
Gen 550: best_fit = 1584.57
Gen 600: best_fit = 1563.11
Gen 650: best_fit = 1550.11
Gen 700: best_fit = 1544
Gen 750: best_fit = 1516.29
Gen 800: best_fit = 1511.19
Gen 850: best_fit = 1494.15
Gen 900: best_fit = 1479.19
Gen 950: best_fit = 1477.12
Gen 1000: best_fit = 1473.4
Gen 1050: best_fit = 1470.19
Gen 1100: best_fit = 1467.94
Gen 1150: best_fit = 1463.62
Gen 1200: best_fit = 1461.94
Gen 1250: best_fit = 1458.44
Gen 1300: best_fit = 1456.33
