Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2188.47
Gen 100: best_fit = 2188.27
Gen 150: best_fit = 2181.71
Gen 200: best_fit = 2181.65
Gen 250: best_fit = 2172.87
Gen 300: best_fit = 2172.85
Gen 350: best_fit = 2114.01
Gen 400: best_fit = 2089.64
Gen 450: best_fit = 2088.43
Gen 500: best_fit = 2088.43
Gen 550: best_fit = 2088.21
Gen 600: best_fit = 2086.05
Gen 650: best_fit = 2085.79
Gen 700: best_fit = 2085.57
Gen 750: best_fit = 2085.06
Gen 800: best_fit = 2085.06
Gen 850: best_fit = 2083.08
Gen 900: best_fit = 2082.72
Gen 950: best_fit = 2082.38
Gen 1000: best_fit = 2082.38
Gen 1050: best_fit = 2082.13
Gen 1100: best_fit = 2082.13
Gen 1150: best_fit = 2081.59
Gen 1200: best_fit = 2081.58
Gen 1250: best_fit = 2080.43
Gen 1300: best_fit = 2080.41
Gen 1350: best_fit = 2080.41
Gen 1400: best_fit = 2079.14
Gen 1450: best_fit = 2076.92
Gen 1500: best_fit = 2076.84
Gen 1550: best_fit = 2064.63
Gen 1600: best_fit = 2061.63
Gen 1650: best_fit = 2061.05
Gen 1700: best_fit = 2061.05
Gen 1750: best_fit = 2057.72
Gen 1800: best_fit = 2057.59
Gen 1850: best_fit = 2057.59
Gen 1900: best_fit = 2056.52
Gen 1950: best_fit = 2055.27
Gen 2000: best_fit = 2054.73
Gen 2050: best_fit = 2054.73
Gen 2100: best_fit = 2053.93
Gen 2150: best_fit = 2053.79
Gen 2200: best_fit = 2053.58
Gen 2250: best_fit = 2053.54
