Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 3 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2054.45
Gen 100: best_fit = 1971.27
Gen 150: best_fit = 1904.87
Gen 200: best_fit = 1864.78
Gen 250: best_fit = 1831.79
Gen 300: best_fit = 1808.32
Gen 350: best_fit = 1795.42
Gen 400: best_fit = 1756.35
Gen 450: best_fit = 1738.52
Gen 500: best_fit = 1731.58
Gen 550: best_fit = 1703.5
Gen 600: best_fit = 1691.8
Gen 650: best_fit = 1680.47
Gen 700: best_fit = 1672.81
Gen 750: best_fit = 1665.51
Gen 800: best_fit = 1655.81
Gen 850: best_fit = 1646.84
Gen 900: best_fit = 1620.73
Gen 950: best_fit = 1615.12
Gen 1000: best_fit = 1607.93
Gen 1050: best_fit = 1604.85
Gen 1100: best_fit = 1600.6
Gen 1150: best_fit = 1597.02
Gen 1200: best_fit = 1593.47
Gen 1250: best_fit = 1590.69
Gen 1300: best_fit = 1587.59
Gen 1350: best_fit = 1584.32
Gen 1400: best_fit = 1581.39
Gen 1450: best_fit = 1577.13
Gen 1500: best_fit = 1571.9
Gen 1550: best_fit = 1569.96
Gen 1600: best_fit = 1567.48
Gen 1650: best_fit = 1563.66
Gen 1700: best_fit = 1555.69
Gen 1750: best_fit = 1552.43
Gen 1800: best_fit = 1549.9
Gen 1850: best_fit = 1547.54
Gen 1900: best_fit = 1545.76
Gen 1950: best_fit = 1540.17
Gen 2000: best_fit = 1530.07
Gen 2050: best_fit = 1525.47
Gen 2100: best_fit = 1523.6
Gen 2150: best_fit = 1521.85
Gen 2200: best_fit = 1520.4
Gen 2250: best_fit = 1518.99
Gen 2300: best_fit = 1513.37
Gen 2350: best_fit = 1512.29
Gen 2400: best_fit = 1510.94
Gen 2450: best_fit = 1509.32
Gen 2500: best_fit = 1501.17
Gen 2550: best_fit = 1499
Gen 2600: best_fit = 1492.27
Gen 2650: best_fit = 1491.56
Gen 2700: best_fit = 1490.63
Gen 2750: best_fit = 1488.33
Gen 2800: best_fit = 1487.97
Gen 2850: best_fit = 1486.85
Gen 2900: best_fit = 1485.84
Gen 2950: best_fit = 1484.89
Gen 3000: best_fit = 1483.93
Gen 3050: best_fit = 1483.32
Gen 3100: best_fit = 1482.89
Gen 3150: best_fit = 1475.35
Gen 3200: best_fit = 1474.7
Gen 3250: best_fit = 1472.66
Gen 3300: best_fit = 1471.05
Gen 3350: best_fit = 1470.68
Gen 3400: best_fit = 1469.2
Gen 3450: best_fit = 1468.91
Gen 3500: best_fit = 1461.69
Gen 3550: best_fit = 1461.33
Gen 3600: best_fit = 1460.64
Gen 3650: best_fit = 1460.32
Gen 3700: best_fit = 1459.99
Gen 3750: best_fit = 1459.55
Gen 3800: best_fit = 1458.97
Gen 3850: best_fit = 1458.76
Gen 3900: best_fit = 1458.39
Gen 3950: best_fit = 1457.65
Gen 4000: best_fit = 1456.42
Gen 4050: best_fit = 1449.35
Gen 4100: best_fit = 1449.01
Gen 4150: best_fit = 1448.7
Gen 4200: best_fit = 1448.44
Gen 4250: best_fit = 1448.16
Gen 4300: best_fit = 1447.84
Gen 4350: best_fit = 1446.96
Gen 4400: best_fit = 1446.82
Gen 4450: best_fit = 1443.31
Gen 4500: best_fit = 1443.06
Gen 4550: best_fit = 1442.96
Gen 4600: best_fit = 1442.84
Gen 4650: best_fit = 1442.57
Gen 4700: best_fit = 1442.15
Gen 4750: best_fit = 1441.54
Gen 4800: best_fit = 1441.3
Gen 4850: best_fit = 1439.66
Gen 4900: best_fit = 1439.07
Gen 4950: best_fit = 1438.89
