gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0325,0.8875,0.05,0.03,0.365,0.575,0.035,0.025,0.435,0.5075,0.0275,0.03,0.1325,0.440833,0.169167,0.0166667,0.191667,0.0116667,0.00916667,0.0283333
100,0.105,0.7425,0.1425,0.01,0.8025,0.145,0.0525,0,0.7225,0.22,0.055,0.0025,0.3025,0.488333,0.0733333,0.0475,0.0483333,0.0175,0.0183333,0.00416667
150,0.1175,0.805,0.0775,0,0.2675,0.6475,0.0825,0.0025,0.49,0.3275,0.1825,0,0.128333,0.431667,0.109167,0.0258333,0.215833,0.0275,0.0608333,0.000833333
200,0.27,0.6575,0.0725,0,0.4625,0.4325,0.105,0,0.3025,0.495,0.1625,0.04,0.244167,0.32,0.165,0.0241667,0.144167,0.035,0.0541667,0.0133333
250,0.44,0.41,0.15,0,0.335,0.4875,0.1775,0,0.1325,0.78,0.07,0.0175,0.258333,0.180833,0.26,0.05,0.1625,0.0591667,0.0233333,0.00583333
300,0.565,0.3725,0.0625,0,0.62,0.25,0.13,0,0.2375,0.625,0.1,0.0375,0.395,0.203333,0.208333,0.0208333,0.0833333,0.0433333,0.0333333,0.0125
350,0.5,0.4425,0.0575,0,0.3225,0.35,0.3275,0,0.175,0.7625,0.0525,0.01,0.274167,0.205833,0.254167,0.0191667,0.116667,0.109167,0.0175,0.00333333
400,0.4825,0.495,0.0225,0,0.525,0.2925,0.1825,0,0.185,0.7725,0.0425,0,0.335833,0.226667,0.2575,0.0075,0.0975,0.0608333,0.0141667,0
450,0.5975,0.35,0.0525,0,0.53,0.33,0.14,0,0.3675,0.5925,0.04,0,0.375833,0.239167,0.1975,0.0175,0.11,0.0466667,0.0133333,0
500,0.6325,0.35,0.0175,0,0.5225,0.3175,0.16,0,0.335,0.63,0.035,0,0.385,0.228333,0.21,0.00583333,0.105833,0.0533333,0.0116667,0
550,0.6375,0.3375,0.025,0,0.6775,0.1825,0.14,0,0.555,0.4125,0.0325,0,0.438333,0.2975,0.1375,0.00833333,0.0608333,0.0466667,0.0108333,0
600,0.6925,0.22,0.0875,0,0.47,0.205,0.325,0,0.475,0.485,0.04,0,0.3875,0.231667,0.161667,0.0291667,0.0683333,0.108333,0.0133333,0
650,0.725,0.1425,0.1325,0,0.3625,0.2475,0.39,0,0.3725,0.52,0.1075,0,0.3625,0.171667,0.173333,0.0441667,0.0825,0.13,0.0358333,0
700,0.685,0.21,0.105,0,0.285,0.275,0.44,0,0.3025,0.625,0.0725,0,0.323333,0.170833,0.208333,0.035,0.0916667,0.146667,0.0241667,0
750,0.8225,0.0975,0.08,0,0.3225,0.275,0.4025,0,0.2625,0.65,0.0875,0,0.381667,0.12,0.216667,0.0266667,0.0916667,0.134167,0.0291667,0
800,0.76,0.1775,0.0625,0,0.2975,0.2825,0.42,0,0.36,0.555,0.085,0,0.3525,0.179167,0.185,0.0208333,0.0941667,0.14,0.0283333,0
850,0.725,0.1825,0.0925,0,0.275,0.285,0.44,0,0.2475,0.685,0.0675,0,0.333333,0.143333,0.228333,0.0308333,0.095,0.146667,0.0225,0
900,0.7925,0.11,0.0975,0,0.2525,0.225,0.5225,0,0.3825,0.5525,0.065,0,0.348333,0.164167,0.184167,0.0325,0.075,0.174167,0.0216667,0
950,0.73,0.16,0.11,0,0.2525,0.2225,0.525,0,0.2425,0.68,0.0775,0,0.3275,0.134167,0.226667,0.0366667,0.0741667,0.175,0.0258333,0
1000,0.725,0.175,0.1,0,0.315,0.1975,0.4875,0,0.225,0.6825,0.0925,0,0.346667,0.133333,0.2275,0.0333333,0.0658333,0.1625,0.0308333,0
1050,0.695,0.2425,0.0625,0,0.4025,0.08,0.5175,0,0.39,0.5125,0.0975,0,0.365833,0.210833,0.170833,0.0208333,0.0266667,0.1725,0.0325,0
1100,0.725,0.1475,0.1275,0,0.2375,0.1025,0.66,0,0.365,0.555,0.08,0,0.320833,0.170833,0.185,0.0425,0.0341667,0.22,0.0266667,0
1150,0.655,0.205,0.14,0,0.225,0.045,0.73,0,0.4425,0.485,0.0725,0,0.293333,0.215833,0.161667,0.0466667,0.015,0.243333,0.0241667,0
1200,0.785,0.1575,0.0575,0,0.2675,0.0675,0.665,0,0.3325,0.525,0.1425,0,0.350833,0.163333,0.175,0.0191667,0.0225,0.221667,0.0475,0
1250,0.7075,0.19,0.1025,0,0.3925,0.095,0.5125,0,0.35,0.5825,0.0675,0,0.366667,0.18,0.194167,0.0341667,0.0316667,0.170833,0.0225,0
1300,0.74,0.1325,0.1275,0,0.2675,0.085,0.6475,0,0.3025,0.6325,0.065,0,0.335833,0.145,0.210833,0.0425,0.0283333,0.215833,0.0216667,0
