=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8162
Gen 50: best_fit = 55.7484
Gen 100: best_fit = 55.7111
Gen 150: best_fit = 55.6991
Gen 200: best_fit = 55.6914
Gen 250: best_fit = 55.6871
Gen 300: best_fit = 55.6834
Gen 350: best_fit = 55.68
Gen 400: best_fit = 55.676
Gen 450: best_fit = 55.6686
Gen 500: best_fit = 55.6677
Gen 550: best_fit = 55.6643
Gen 600: best_fit = 55.6606
Gen 650: best_fit = 55.6563
Gen 700: best_fit = 55.6563
Gen 750: best_fit = 55.6563
Gen 800: best_fit = 55.6449
Gen 850: best_fit = 55.6449
Gen 900: best_fit = 55.6412
Gen 950: best_fit = 55.6381
Gen 1000: best_fit = 55.6381
Gen 1050: best_fit = 55.6381
Gen 1100: best_fit = 55.6381
Gen 1150: best_fit = 55.6381
Gen 1200: best_fit = 55.6381
Gen 1250: best_fit = 55.6381
Gen 1300: best_fit = 55.6381
Gen 1350: best_fit = 55.6341
Gen 1400: best_fit = 55.6341
Gen 1450: best_fit = 55.6307
Gen 1500: best_fit = 55.6307
Gen 1550: best_fit = 55.6307
Gen 1600: best_fit = 55.6307
Gen 1650: best_fit = 55.6276
Gen 1700: best_fit = 55.6233
Gen 1750: best_fit = 55.6233
Gen 1800: best_fit = 55.6233
Gen 1850: best_fit = 55.6233
Gen 1900: best_fit = 55.619
Gen 1950: best_fit = 55.6119
Gen 2000: best_fit = 55.6085
Gen 2050: best_fit = 55.6085
Gen 2100: best_fit = 55.6055
Gen 2150: best_fit = 55.6055
Gen 2200: best_fit = 55.6055
Gen 2250: best_fit = 55.6052
Gen 2300: best_fit = 55.6012
Gen 2350: best_fit = 55.5978
