=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 16
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8128
Gen 50: best_fit = 55.7401
Gen 100: best_fit = 55.7052
Gen 150: best_fit = 55.6757
Gen 200: best_fit = 55.6372
Gen 250: best_fit = 55.6033
Gen 300: best_fit = 55.5891
Gen 350: best_fit = 55.5771
Gen 400: best_fit = 55.5497
Gen 450: best_fit = 55.5411
Gen 500: best_fit = 55.5266
Gen 550: best_fit = 55.5131
Gen 600: best_fit = 55.5023
Gen 650: best_fit = 55.4875
Gen 700: best_fit = 55.4832
Gen 750: best_fit = 55.4718
Gen 800: best_fit = 55.4579
Gen 850: best_fit = 55.4539
Gen 900: best_fit = 55.4465
Gen 950: best_fit = 55.4394
Gen 1000: best_fit = 55.4348
Gen 1050: best_fit = 55.4268
Gen 1100: best_fit = 55.4219
Gen 1150: best_fit = 55.4071
Gen 1200: best_fit = 55.4003
Gen 1250: best_fit = 55.3935
Gen 1300: best_fit = 55.3904
Gen 1350: best_fit = 55.3831
Gen 1400: best_fit = 55.3729
Gen 1450: best_fit = 55.3683
Gen 1500: best_fit = 55.3603
Gen 1550: best_fit = 55.3529
Gen 1600: best_fit = 55.3489
Gen 1650: best_fit = 55.3452
Gen 1700: best_fit = 55.3378
Gen 1750: best_fit = 55.3335
Gen 1800: best_fit = 55.3288
Gen 1850: best_fit = 55.3285
Gen 1900: best_fit = 55.3214
Gen 1950: best_fit = 55.3184
Gen 2000: best_fit = 55.3181
Gen 2050: best_fit = 55.3107
Gen 2100: best_fit = 55.3073
