=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 0
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8085
Gen 50: best_fit = 55.7259
Gen 100: best_fit = 55.672
Gen 150: best_fit = 55.6489
Gen 200: best_fit = 55.636
Gen 250: best_fit = 55.6159
Gen 300: best_fit = 55.607
Gen 350: best_fit = 55.5879
Gen 400: best_fit = 55.5805
Gen 450: best_fit = 55.5676
Gen 500: best_fit = 55.5543
Gen 550: best_fit = 55.5417
Gen 600: best_fit = 55.5281
Gen 650: best_fit = 55.514
Gen 700: best_fit = 55.5026
Gen 750: best_fit = 55.4909
Gen 800: best_fit = 55.4798
Gen 850: best_fit = 55.4752
Gen 900: best_fit = 55.4607
Gen 950: best_fit = 55.4521
Gen 1000: best_fit = 55.444
Gen 1050: best_fit = 55.436
Gen 1100: best_fit = 55.4253
Gen 1150: best_fit = 55.4172
Gen 1200: best_fit = 55.4114
Gen 1250: best_fit = 55.4071
Gen 1300: best_fit = 55.3991
Gen 1350: best_fit = 55.3911
Gen 1400: best_fit = 55.3849
Gen 1450: best_fit = 55.3781
Gen 1500: best_fit = 55.3729
Gen 1550: best_fit = 55.3618
Gen 1600: best_fit = 55.3584
Gen 1650: best_fit = 55.3513
Gen 1700: best_fit = 55.3482
Gen 1750: best_fit = 55.3387
Gen 1800: best_fit = 55.3344
Gen 1850: best_fit = 55.3307
Gen 1900: best_fit = 55.3288
Gen 1950: best_fit = 55.3255
Gen 2000: best_fit = 55.3208
Gen 2050: best_fit = 55.315
Gen 2100: best_fit = 55.3147
Gen 2150: best_fit = 55.3091
