=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 13
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8128
Gen 50: best_fit = 55.7444
Gen 100: best_fit = 55.7003
Gen 150: best_fit = 55.6886
Gen 200: best_fit = 55.6637
Gen 250: best_fit = 55.643
Gen 300: best_fit = 55.6267
Gen 350: best_fit = 55.6033
Gen 400: best_fit = 55.579
Gen 450: best_fit = 55.5596
Gen 500: best_fit = 55.5429
Gen 550: best_fit = 55.5251
Gen 600: best_fit = 55.5174
Gen 650: best_fit = 55.505
Gen 700: best_fit = 55.494
Gen 750: best_fit = 55.4835
Gen 800: best_fit = 55.4758
Gen 850: best_fit = 55.4585
Gen 900: best_fit = 55.4499
Gen 950: best_fit = 55.4453
Gen 1000: best_fit = 55.4367
Gen 1050: best_fit = 55.4286
Gen 1100: best_fit = 55.42
Gen 1150: best_fit = 55.4126
Gen 1200: best_fit = 55.4086
Gen 1250: best_fit = 55.4025
Gen 1300: best_fit = 55.3948
Gen 1350: best_fit = 55.3911
Gen 1400: best_fit = 55.3843
Gen 1450: best_fit = 55.3803
Gen 1500: best_fit = 55.3757
Gen 1550: best_fit = 55.375
Gen 1600: best_fit = 55.363
Gen 1650: best_fit = 55.36
Gen 1700: best_fit = 55.3516
Gen 1750: best_fit = 55.3458
Gen 1800: best_fit = 55.3415
Gen 1850: best_fit = 55.3341
Gen 1900: best_fit = 55.3301
Gen 1950: best_fit = 55.3227
Gen 2000: best_fit = 55.3153
Gen 2050: best_fit = 55.3119
Gen 2100: best_fit = 55.3088
Gen 2150: best_fit = 55.3051
