=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 500
Population size: 40
Random seed: 18
Pini (heuristic prob): 0.4
Solver: DE
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"
Gen 1: best_fit = 55.8026
Gen 2: best_fit = 55.8026
Gen 3: best_fit = 55.8026
Gen 4: best_fit = 55.8026
Gen 5: best_fit = 55.8026
Gen 6: best_fit = 55.8026
Gen 7: best_fit = 55.8026
Gen 8: best_fit = 55.8026
Gen 9: best_fit = 55.8026
Gen 10: best_fit = 55.8026
Gen 11: best_fit = 55.8026
Gen 12: best_fit = 55.8026
Gen 13: best_fit = 55.8026
Gen 14: best_fit = 55.8026
Gen 15: best_fit = 55.8026
Gen 16: best_fit = 55.8026
Gen 17: best_fit = 55.8026
Gen 18: best_fit = 55.8026
Gen 19: best_fit = 55.8026
Gen 20: best_fit = 55.8026
Gen 21: best_fit = 55.8026
Gen 22: best_fit = 55.8026
Gen 23: best_fit = 55.8026
Gen 24: best_fit = 55.8026
Gen 25: best_fit = 55.8026
Gen 26: best_fit = 55.8026
Gen 27: best_fit = 55.8026
Gen 28: best_fit = 55.8026
Gen 29: best_fit = 55.8026
Gen 30: best_fit = 55.8026
Gen 31: best_fit = 55.8026
Gen 32: best_fit = 55.8026
Gen 33: best_fit = 55.8026
Gen 34: best_fit = 55.8026
Gen 35: best_fit = 55.8026
Gen 36: best_fit = 55.8026
Gen 37: best_fit = 55.8026
Gen 38: best_fit = 55.8026
Gen 39: best_fit = 55.8026
Gen 40: best_fit = 55.8001
Gen 41: best_fit = 55.798
Gen 42: best_fit = 55.798
Gen 43: best_fit = 55.798
Gen 44: best_fit = 55.798
Gen 45: best_fit = 55.7974
Gen 46: best_fit = 55.7971
Gen 47: best_fit = 55.7971
Gen 48: best_fit = 55.7971
Gen 49: best_fit = 55.7971
Gen 50: best_fit = 55.7971
Gen 51: best_fit = 55.7971
Gen 52: best_fit = 55.7971
Gen 53: best_fit = 55.7934
Gen 54: best_fit = 55.7934
Gen 55: best_fit = 55.7934
Gen 56: best_fit = 55.7934
Gen 57: best_fit = 55.7934
Gen 58: best_fit = 55.7934
Gen 59: best_fit = 55.7934
Gen 60: best_fit = 55.7931
Gen 61: best_fit = 55.7931
Gen 62: best_fit = 55.7931
Gen 63: best_fit = 55.7931
Gen 64: best_fit = 55.7931
