=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 500
Population size: 40
Random seed: 15
Pini (heuristic prob): 0.4
Solver: GDE
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"
Gen 1: best_fit = 55.806
Gen 2: best_fit = 55.806
Gen 3: best_fit = 55.8045
Gen 4: best_fit = 55.8014
Gen 5: best_fit = 55.8014
Gen 6: best_fit = 55.8001
Gen 7: best_fit = 55.8001
Gen 8: best_fit = 55.7863
Gen 9: best_fit = 55.7863
Gen 10: best_fit = 55.7829
Gen 11: best_fit = 55.7786
Gen 12: best_fit = 55.7786
Gen 13: best_fit = 55.7786
Gen 14: best_fit = 55.7786
Gen 15: best_fit = 55.7786
Gen 16: best_fit = 55.7786
Gen 17: best_fit = 55.7786
Gen 18: best_fit = 55.7786
Gen 19: best_fit = 55.7786
Gen 20: best_fit = 55.7752
Gen 21: best_fit = 55.7752
Gen 22: best_fit = 55.7752
Gen 23: best_fit = 55.7752
Gen 24: best_fit = 55.7752
Gen 25: best_fit = 55.7752
Gen 26: best_fit = 55.7752
Gen 27: best_fit = 55.7752
Gen 28: best_fit = 55.7752
Gen 29: best_fit = 55.7752
Gen 30: best_fit = 55.7752
Gen 31: best_fit = 55.7752
Gen 32: best_fit = 55.7752
Gen 33: best_fit = 55.7752
Gen 34: best_fit = 55.7752
Gen 35: best_fit = 55.7752
Gen 36: best_fit = 55.7752
Gen 37: best_fit = 55.7752
Gen 38: best_fit = 55.7752
Gen 39: best_fit = 55.7752
Gen 40: best_fit = 55.7752
Gen 41: best_fit = 55.7752
Gen 42: best_fit = 55.7752
Gen 43: best_fit = 55.7752
Gen 44: best_fit = 55.7752
Gen 45: best_fit = 55.7752
Gen 46: best_fit = 55.7752
Gen 47: best_fit = 55.7752
Gen 48: best_fit = 55.7752
Gen 49: best_fit = 55.7752
Gen 50: best_fit = 55.7752
Gen 51: best_fit = 55.7752
Gen 52: best_fit = 55.7752
Gen 53: best_fit = 55.7752
Gen 54: best_fit = 55.7752
Gen 55: best_fit = 55.7752
Gen 56: best_fit = 55.7752
Gen 57: best_fit = 55.7752
Gen 58: best_fit = 55.7752
Gen 59: best_fit = 55.7752
Gen 60: best_fit = 55.7752
Gen 61: best_fit = 55.7752
Gen 62: best_fit = 55.7752
Gen 63: best_fit = 55.7752
Gen 64: best_fit = 55.7752
Gen 65: best_fit = 55.7752
Gen 66: best_fit = 55.7752
Gen 67: best_fit = 55.7752
Gen 68: best_fit = 55.7752
Gen 69: best_fit = 55.7752
Gen 70: best_fit = 55.7752
Gen 71: best_fit = 55.7752
Gen 72: best_fit = 55.7752
Gen 73: best_fit = 55.7752
Gen 74: best_fit = 55.7718
Gen 75: best_fit = 55.7718
Gen 76: best_fit = 55.7718
Gen 77: best_fit = 55.7718
Gen 78: best_fit = 55.7718
Gen 79: best_fit = 55.7718
Gen 80: best_fit = 55.7718
Gen 81: best_fit = 55.7718
Gen 82: best_fit = 55.7718
Gen 83: best_fit = 55.7718
Gen 84: best_fit = 55.7718
Gen 85: best_fit = 55.7718
Gen 86: best_fit = 55.7718
Gen 87: best_fit = 55.7715
Gen 88: best_fit = 55.7715
Gen 89: best_fit = 55.7715
Gen 90: best_fit = 55.7715
Gen 91: best_fit = 55.7715
Gen 92: best_fit = 55.7715
Gen 93: best_fit = 55.7715
Gen 94: best_fit = 55.7715
Gen 95: best_fit = 55.7678
Gen 96: best_fit = 55.7678
Gen 97: best_fit = 55.7678
Gen 98: best_fit = 55.7678
Gen 99: best_fit = 55.7678
Gen 100: best_fit = 55.7678
Gen 101: best_fit = 55.7678
Gen 102: best_fit = 55.7678
Gen 103: best_fit = 55.7678
Gen 104: best_fit = 55.7678
Gen 105: best_fit = 55.7678
Gen 106: best_fit = 55.7678
Gen 107: best_fit = 55.7675
Gen 108: best_fit = 55.7675
Gen 109: best_fit = 55.7675
Gen 110: best_fit = 55.7675
Gen 111: best_fit = 55.7644
Gen 112: best_fit = 55.7644
Gen 113: best_fit = 55.7644
Gen 114: best_fit = 55.7616
Gen 115: best_fit = 55.7616
Gen 116: best_fit = 55.7616
Gen 117: best_fit = 55.7607
