Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '1' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run0.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run0.csv' '--cchihh_global_stats_every' '50'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: enabled
CCHIHH op stats: results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run0.csv
CCHIHH global stats: results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run0.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
Gen 1400: best_fit = 0.0516165
Gen 1450: best_fit = 0.0514752
Gen 1500: best_fit = 0.0513795
Gen 1550: best_fit = 0.0513629
Gen 1600: best_fit = 0.0511685
Gen 1650: best_fit = 0.0509471
Gen 1700: best_fit = 0.0509036
Gen 1750: best_fit = 0.0509029
Gen 1800: best_fit = 0.0508911
Gen 1850: best_fit = 0.0508374
Gen 1900: best_fit = 0.0508374
Gen 1950: best_fit = 0.0507972
Gen 2000: best_fit = 0.0506991
Gen 2050: best_fit = 0.0504141
Gen 2100: best_fit = 0.0503995
Gen 2150: best_fit = 0.0503891
Gen 2200: best_fit = 0.0503237
Gen 2250: best_fit = 0.0503133
Gen 2300: best_fit = 0.0501225
Gen 2350: best_fit = 0.0499949
Gen 2400: best_fit = 0.049972
Gen 2450: best_fit = 0.049972
Gen 2500: best_fit = 0.0499706
Gen 2550: best_fit = 0.0499706
Gen 2600: best_fit = 0.0499624
Gen 2650: best_fit = 0.0499624
Gen 2700: best_fit = 0.0498018
Gen 2750: best_fit = 0.0498018
Gen 2800: best_fit = 0.0498018
Gen 2850: best_fit = 0.0498018
Gen 2900: best_fit = 0.049773
Gen 2950: best_fit = 0.049773
Gen 3000: best_fit = 0.0497628
Gen 3050: best_fit = 0.0497625
Gen 3100: best_fit = 0.0497578
Gen 3150: best_fit = 0.0497454
Gen 3200: best_fit = 0.0497454
Gen 3250: best_fit = 0.0497205
Gen 3300: best_fit = 0.0497205
Gen 3350: best_fit = 0.0497068
Gen 3400: best_fit = 0.0496945
Gen 3450: best_fit = 0.049626
Gen 3500: best_fit = 0.0495829
Gen 3550: best_fit = 0.0495829
Gen 3600: best_fit = 0.0495829
Gen 3650: best_fit = 0.0495759
Gen 3700: best_fit = 0.0493532
Gen 3750: best_fit = 0.0493398
Gen 3800: best_fit = 0.0492272
Gen 3850: best_fit = 0.0492272
Gen 3900: best_fit = 0.0492272
Gen 3950: best_fit = 0.0491987
Gen 4000: best_fit = 0.0491987
Gen 4050: best_fit = 0.0491987
Gen 4100: best_fit = 0.0491987
Gen 4150: best_fit = 0.0491853
Gen 4200: best_fit = 0.0491853
Gen 4250: best_fit = 0.0490959
Gen 4300: best_fit = 0.0490959
Gen 4350: best_fit = 0.0490959
Gen 4400: best_fit = 0.0490959
Gen 4450: best_fit = 0.0490959
Gen 4500: best_fit = 0.0490656
Gen 4550: best_fit = 0.0490656
Gen 4600: best_fit = 0.0490656
Gen 4650: best_fit = 0.0490648
Gen 4700: best_fit = 0.0490363
Gen 4750: best_fit = 0.0490363
Gen 4800: best_fit = 0.0490363
Gen 4850: best_fit = 0.0490264
Gen 4900: best_fit = 0.0490264
Gen 4950: best_fit = 0.0490264
Gen 5000: best_fit = 0.048986
Gen 5050: best_fit = 0.048986
Gen 5100: best_fit = 0.048986
Gen 5150: best_fit = 0.048986
Gen 5200: best_fit = 0.048985
Gen 5250: best_fit = 0.048985
Gen 5300: best_fit = 0.048985
Gen 5350: best_fit = 0.048959
Gen 5400: best_fit = 0.048959
Gen 5450: best_fit = 0.048953
Gen 5500: best_fit = 0.0489233
Gen 5550: best_fit = 0.0489123
Gen 5600: best_fit = 0.0489123
Gen 5650: best_fit = 0.0488986
Gen 5700: best_fit = 0.0488986
Gen 5750: best_fit = 0.0488986
Gen 5800: best_fit = 0.0488691
Gen 5850: best_fit = 0.0488691
Gen 5900: best_fit = 0.0488483
Gen 5950: best_fit = 0.0488483
Gen 6000: best_fit = 0.0488483
Gen 6050: best_fit = 0.0488035
Gen 6100: best_fit = 0.0487868
Gen 6150: best_fit = 0.0487792
Gen 6200: best_fit = 0.048779
Gen 6250: best_fit = 0.048779
Gen 6300: best_fit = 0.048779
Gen 6350: best_fit = 0.0487466
Gen 6400: best_fit = 0.048726
Gen 6450: best_fit = 0.0487229
Gen 6500: best_fit = 0.0487226
Gen 6550: best_fit = 0.0486887
Gen 6600: best_fit = 0.0486713
Gen 6650: best_fit = 0.048625
Gen 6700: best_fit = 0.048625
Gen 6750: best_fit = 0.048625
Gen 6800: best_fit = 0.048625
Gen 6850: best_fit = 0.048625
Gen 6900: best_fit = 0.048625
Gen 6950: best_fit = 0.048625
Gen 7000: best_fit = 0.0486082
Gen 7050: best_fit = 0.0486048
Gen 7100: best_fit = 0.0485878
Gen 7150: best_fit = 0.0485878
Gen 7200: best_fit = 0.0485695
Gen 7250: best_fit = 0.0485693
Gen 7300: best_fit = 0.0485648
Gen 7350: best_fit = 0.0485648
Gen 7400: best_fit = 0.0485648
Gen 7450: best_fit = 0.0485601
Gen 7500: best_fit = 0.0485601
Gen 7550: best_fit = 0.0485424
Gen 7600: best_fit = 0.0485374
Gen 7650: best_fit = 0.0485374
Gen 7700: best_fit = 0.0485374
Gen 7750: best_fit = 0.0485374
Gen 7800: best_fit = 0.0485374
Gen 7850: best_fit = 0.0485374
Gen 7900: best_fit = 0.0485349
Gen 7950: best_fit = 0.0485185
Gen 8000: best_fit = 0.0485185
Gen 8050: best_fit = 0.0485185
Gen 8100: best_fit = 0.0485185
Gen 8150: best_fit = 0.0485185
Gen 8200: best_fit = 0.0485185
Gen 8250: best_fit = 0.0484955
Gen 8300: best_fit = 0.0484955
Gen 8350: best_fit = 0.0484668
Gen 8400: best_fit = 0.0484668
Gen 8450: best_fit = 0.0484668
Gen 8500: best_fit = 0.0484668
Gen 8550: best_fit = 0.0484668
Gen 8600: best_fit = 0.0484362
Gen 8650: best_fit = 0.0484199
Gen 8700: best_fit = 0.0484108
Gen 8750: best_fit = 0.0484108
Gen 8800: best_fit = 0.0484094
Gen 8850: best_fit = 0.0484094
Gen 8900: best_fit = 0.0484094
Gen 8950: best_fit = 0.0484094
Gen 9000: best_fit = 0.0483002
Gen 9050: best_fit = 0.0483002
Gen 9100: best_fit = 0.0483002
Gen 9150: best_fit = 0.0482841
Gen 9200: best_fit = 0.0481596
Gen 9250: best_fit = 0.0481596
Gen 9300: best_fit = 0.0481446
Gen 9350: best_fit = 0.0481334
Gen 9400: best_fit = 0.0481334
Gen 9450: best_fit = 0.0481334
Gen 9500: best_fit = 0.0481304
Gen 9550: best_fit = 0.048129
Gen 9600: best_fit = 0.0481076
Gen 9650: best_fit = 0.0481069
Gen 9700: best_fit = 0.0481069
Gen 9750: best_fit = 0.0481069
Gen 9800: best_fit = 0.0481069
Gen 9850: best_fit = 0.0481069
Gen 9900: best_fit = 0.0481069
Gen 9950: best_fit = 0.0481069
Gen 10000: best_fit = 0.0480908

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0480908
CCHIHH gate_blocked_total = 0
CCHIHH gate_fallback_total = 0
Time = 61.952 s
