gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.07889781632721546,0.0813408751089673,0.01743315736159244,0.1225252788368832,0,0,0
100,0.07277583567885033,0.07380017101575746,0.008503890799597695,0.07431533820440915,0,0,0
150,0.0687210321357075,0.0690105468201006,0.0004911946165240116,0.04507453110788775,1,0,0
200,0.06579125065163793,0.06592986701040292,0.0003696360264260597,0.02733908508910477,0,0,0
250,0.06368628502743928,0.06388930449461511,0.0004114006809776169,0.02,0,0,0
300,0.06210966753907164,0.06222371752860423,0.0005395091912686186,0.02,2,0,0
350,0.06025946146931979,0.06041777664256601,0.0005251926144707037,0.02,3,0,0
400,0.0591674334364574,0.05940130838998185,0.0007885523015405499,0.02,0,0,0
450,0.0581890127935904,0.05829231775136642,0.0003932145599102232,0.02,7,0,0
500,0.05737613358164878,0.05744882648400527,0.0002556110449901657,0.02,3,0,0
550,0.05646947662053275,0.05658560599502502,0.0002502359839713153,0.02,8,0,0
600,0.05589024893764212,0.05595578099777544,0.0002811948163456636,0.02,0,0,0
650,0.05545342733295711,0.05550339699889537,0.0001868034098527948,0.02,8,0,0
700,0.05431979409579508,0.05435037770670367,0.0002256499765502841,0.02,8,0,0
750,0.05394984457076682,0.05395770906603328,0.000123950524119155,0.02,0,0,0
800,0.05366764328309561,0.05367893576771033,5.549676257336051e-05,0.02,0,0,0
850,0.0532921249055984,0.05331087824055523,0.0001309082064461452,0.02,6,0,0
900,0.05287741847201116,0.05293070079286218,0.000101353378174941,0.02,0,0,0
950,0.05275294466411393,0.05278349163954048,3.143689989665948e-05,0.02,4,0,0
1000,0.05260221444885119,0.05262486916324618,3.463225928501362e-05,0.02,0,0,0
1050,0.05248915355989501,0.05249043888073888,3.162405311423816e-05,0.02,3,0,0
1100,0.05245483982739495,0.05245881536554924,3.312064274311175e-05,0.02,9,0,0
1150,0.05234478208423453,0.05234478208423449,7.294428456720215e-07,0.02,30,0,0
1200,0.052302799415824,0.05230279941582403,3.187732655781739e-06,0.02,27,0,0
1250,0.05222207221884503,0.0522383811638788,4.613173236320144e-05,0.02,5,0,0
1300,0.05215636990929987,0.05216102083794824,4.651639205497093e-06,0.02,13,0,0
1350,0.05165726200546218,0.05167169324139692,9.282670088546496e-06,0.02,13,0,0
