gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.07680978134265229,0.07812440243340027,0.02711977884303355,0.1225252788368832,1,0,0
100,0.068822098069151,0.0709406450095592,0.008841838532325652,0.07431533820440915,3,0,0
150,0.06563470884099915,0.06611032982290073,0.001529325833395342,0.04507453110788775,8,0,0
200,0.06235682589724516,0.06276025644144397,0.0004545917018090558,0.02733908508910477,2,0,0
250,0.06062915076541171,0.06088886625638733,0.000475808227460929,0.02,10,0,0
300,0.05920810475609467,0.05939771289795867,0.0004814347944122196,0.02,2,0,0
350,0.0582131226241372,0.05835586002243307,0.0004391266345192608,0.02,2,0,0
400,0.0572887391648511,0.0574805085882269,0.0005041599452318697,0.02,3,0,0
450,0.05685122688101026,0.05691142057871276,0.0002667028868669808,0.02,2,0,0
500,0.05598383079702332,0.0561658689747137,0.0002750026314468173,0.02,2,0,0
550,0.05484613910428551,0.05489316886214587,0.0001763724395716458,0.02,2,0,0
600,0.05429512057399551,0.05436672844227545,0.0001997447608508709,0.02,1,0,0
650,0.053715197809103,0.05387549359874087,9.380864114816725e-05,0.02,1,0,0
700,0.05321761865720313,0.05333769481156633,0.0002148890256174997,0.02,3,0,0
750,0.05207322849867069,0.05213309560612237,6.772591887621007e-05,0.02,1,0,0
800,0.05181893049814407,0.05183320947992356,8.215697175791595e-05,0.02,1,0,0
850,0.05129419808593328,0.05134077604437671,0.0001198813930666293,0.02,0,0,0
900,0.05109454715194302,0.05111375526295284,0.0001230080354495237,0.02,0,0,0
950,0.05087420903064502,0.05089457616789977,3.827509177382464e-05,0.02,3,0,0
1000,0.05082619482412921,0.05083596881047048,3.118152181143525e-05,0.02,0,0,0
1050,0.05071268950053566,0.05074000021030767,3.683839407027918e-05,0.02,4,0,0
1100,0.05068236429042126,0.05068351263525464,1.633408414840936e-05,0.02,5,0,0
1150,0.05049362208046673,0.05050888674826968,6.554164203465786e-05,0.02,7,0,0
1200,0.05044569382924508,0.05045576044937542,2.402164899363521e-05,0.02,3,0,0
1250,0.05020844511375607,0.05021954360340334,1.83881234641055e-05,0.02,5,0,0
1300,0.05012637932943188,0.05012933959509255,5.675866666146879e-05,0.02,3,0,0
1350,0.04999642553542774,0.05002440521827714,2.073340460580019e-05,0.02,3,0,0
1400,0.04991417341105923,0.049914602693602,1.986813102449139e-06,0.02,13,0,0
1450,0.04990593285968192,0.04990593285968187,7.997836318017734e-07,0.02,31,0,0
1500,0.04990521496683555,0.04990543631712982,5.948579013843303e-06,0.02,6,0,0
1550,0.04985668588007503,0.04985668588007506,2.245008838840392e-06,0.02,22,0,0
1600,0.04970861350103119,0.04970885546780591,7.045508331882032e-06,0.02,12,0,0
1650,0.04958845357411365,0.04958845357411362,3.319717178965437e-06,0.02,30,0,0
1700,0.04953464123900556,0.04953472718829679,2.186747997961818e-06,0.02,29,0,0
1750,0.04951175625741967,0.04951766890415004,1.34198915405095e-06,0.02,7,0,0
1800,0.04950751025476066,0.04950804100509302,2.001232888454398e-05,0.02,16,0,0
1850,0.04948840047515162,0.04949797242143746,9.43006579944571e-06,0.02,1,0,0
1900,0.04945316099223826,0.04945546346846758,1.324684812234394e-05,0.02,5,0,0
1950,0.04942468223842773,0.04942482890480452,9.104713122848155e-06,0.02,16,0,0
2000,0.04932042470538127,0.04933172637502712,7.834900146961462e-06,0.02,3,0,0
2050,0.04931943653292477,0.04931943653292479,1.783428108486927e-05,0.02,38,0,0
2100,0.04931943653292477,0.04931943653292479,1.848163974012919e-05,0.02,88,0,0
