Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 15 --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1981.89
Gen 50: best_fit = 1457.94
Gen 100: best_fit = 1377.37
Gen 150: best_fit = 1328.61
Gen 200: best_fit = 1262.08
Gen 250: best_fit = 1209.95
Gen 300: best_fit = 1201.37
Gen 350: best_fit = 1193.82
Gen 400: best_fit = 1182.38
Gen 450: best_fit = 1178.76
Gen 500: best_fit = 1168.19
Gen 550: best_fit = 1165.72
Gen 600: best_fit = 1156.72
Gen 650: best_fit = 1149.63
Gen 700: best_fit = 1125.13
Gen 750: best_fit = 1120.44
Gen 800: best_fit = 1114.86
Gen 850: best_fit = 1111.99
Gen 900: best_fit = 1101.86
Gen 950: best_fit = 1087.76
Gen 1000: best_fit = 1083.51
Gen 1050: best_fit = 1069.53
Gen 1100: best_fit = 1060.57
Gen 1150: best_fit = 1057.39
Gen 1200: best_fit = 1049.9
Gen 1250: best_fit = 1046.88
Gen 1300: best_fit = 1045.29
