gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.14,0.7325,0.11,0.0175,0.15,0.815,0.0275,0.0075,0.2175,0.7325,0.03,0.02,0.0966667,0.316667,0.244167,0.0366667,0.271667,0.00916667,0.01,0.015
100,0.335,0.3525,0.3,0.0125,0.195,0.755,0.05,0,0.905,0.07,0.015,0.01,0.176667,0.419167,0.0233333,0.1,0.251667,0.0166667,0.005,0.0075
150,0.4125,0.4825,0.1025,0.0025,0.18,0.7575,0.0625,0,0.765,0.125,0.11,0,0.1975,0.415833,0.0416667,0.0341667,0.2525,0.0208333,0.0366667,0.000833333
200,0.19,0.675,0.1225,0.0125,0.695,0.1025,0.1875,0.015,0.46,0.325,0.2125,0.0025,0.295,0.378333,0.108333,0.0408333,0.0341667,0.0625,0.0708333,0.01
250,0.2375,0.6625,0.095,0.005,0.4075,0.115,0.4775,0,0.315,0.5425,0.14,0.0025,0.215,0.325833,0.180833,0.0316667,0.0383333,0.159167,0.0466667,0.0025
300,0.1975,0.6475,0.0775,0.0775,0.465,0.145,0.3875,0.0025,0.055,0.8525,0.0925,0,0.220833,0.234167,0.284167,0.0258333,0.0483333,0.129167,0.0308333,0.0266667
350,0.2925,0.5525,0.03,0.125,0.2525,0.3825,0.355,0.01,0.17,0.765,0.065,0,0.181667,0.240833,0.255,0.01,0.1275,0.118333,0.0216667,0.045
400,0.23,0.63,0.055,0.085,0.285,0.5375,0.1775,0,0.0475,0.92,0.03,0.0025,0.171667,0.225833,0.306667,0.0183333,0.179167,0.0591667,0.01,0.0291667
450,0.3075,0.5525,0.0375,0.1025,0.15,0.525,0.325,0,0.0725,0.8775,0.05,0,0.1525,0.208333,0.2925,0.0125,0.175,0.108333,0.0166667,0.0341667
500,0.27,0.5575,0.0475,0.125,0.18,0.4425,0.3775,0,0.0025,0.99,0.0075,0,0.15,0.186667,0.33,0.0158333,0.1475,0.125833,0.0025,0.0416667
550,0.305,0.53,0.0425,0.1225,0.1875,0.495,0.3175,0,0.0425,0.905,0.0525,0,0.164167,0.190833,0.301667,0.0141667,0.165,0.105833,0.0175,0.0408333
600,0.3075,0.545,0.0275,0.12,0.1375,0.655,0.2075,0,0.045,0.9275,0.0275,0,0.148333,0.196667,0.309167,0.00916667,0.218333,0.0691667,0.00916667,0.04
650,0.2775,0.585,0.015,0.1225,0.12,0.615,0.265,0,0.02,0.955,0.025,0,0.1325,0.201667,0.318333,0.005,0.205,0.0883333,0.00833333,0.0408333
700,0.2225,0.6075,0.045,0.125,0.1375,0.6875,0.175,0,0.0425,0.95,0.0075,0,0.12,0.216667,0.316667,0.015,0.229167,0.0583333,0.0025,0.0416667
750,0.1825,0.725,0.0725,0.02,0.2875,0.5925,0.12,0,0.025,0.905,0.07,0,0.156667,0.25,0.301667,0.0241667,0.1975,0.04,0.0233333,0.00666667
800,0.1525,0.77,0.0775,0,0.2975,0.555,0.1475,0,0.1275,0.78,0.0925,0,0.15,0.299167,0.26,0.0258333,0.185,0.0491667,0.0308333,0
850,0.225,0.6625,0.1125,0,0.1625,0.6125,0.225,0,0.0475,0.86,0.0925,0,0.129167,0.236667,0.286667,0.0375,0.204167,0.075,0.0308333,0
900,0.2425,0.6825,0.075,0,0.1325,0.5075,0.36,0,0.105,0.86,0.035,0,0.125,0.2625,0.286667,0.025,0.169167,0.12,0.0116667,0
950,0.275,0.695,0.03,0,0.1775,0.485,0.3375,0,0.0425,0.8725,0.085,0,0.150833,0.245833,0.290833,0.01,0.161667,0.1125,0.0283333,0
1000,0.215,0.6525,0.1325,0,0.29,0.47,0.24,0,0.09,0.8675,0.0425,0,0.168333,0.2475,0.289167,0.0441667,0.156667,0.08,0.0141667,0
1050,0.175,0.5925,0.2325,0,0.165,0.615,0.22,0,0.075,0.7325,0.1925,0,0.113333,0.2225,0.244167,0.0775,0.205,0.0733333,0.0641667,0
1100,0.2525,0.605,0.1425,0,0.1575,0.5675,0.275,0,0.135,0.76,0.105,0,0.136667,0.246667,0.253333,0.0475,0.189167,0.0916667,0.035,0
1150,0.285,0.6725,0.0425,0,0.15,0.645,0.205,0,0.095,0.785,0.12,0,0.145,0.255833,0.261667,0.0141667,0.215,0.0683333,0.04,0
1200,0.26,0.6125,0.07,0.0575,0.19,0.625,0.185,0,0.06,0.885,0.055,0,0.15,0.224167,0.295,0.0233333,0.208333,0.0616667,0.0183333,0.0191667
1250,0.2075,0.6225,0.0475,0.1225,0.425,0.465,0.11,0,0.26,0.71,0.03,0,0.210833,0.294167,0.236667,0.0158333,0.155,0.0366667,0.01,0.0408333
1300,0.21,0.5725,0.0925,0.125,0.1575,0.585,0.2575,0,0.08,0.86,0.06,0,0.1225,0.2175,0.286667,0.0308333,0.195,0.0858333,0.02,0.0416667
1350,0.215,0.5625,0.0975,0.125,0.215,0.56,0.225,0,0.08,0.87,0.05,0,0.143333,0.214167,0.29,0.0325,0.186667,0.075,0.0166667,0.0416667
1400,0.28,0.5475,0.05,0.1225,0.2175,0.615,0.1675,0,0.0825,0.8525,0.065,0,0.165833,0.21,0.284167,0.0166667,0.205,0.0558333,0.0216667,0.0408333
1450,0.2725,0.5775,0.03,0.12,0.1275,0.675,0.1975,0,0.0575,0.8875,0.055,0,0.133333,0.211667,0.295833,0.01,0.225,0.0658333,0.0183333,0.04
1500,0.1925,0.6,0.0825,0.125,0.19,0.645,0.165,0,0.09,0.8775,0.0325,0,0.1275,0.23,0.2925,0.0275,0.215,0.055,0.0108333,0.0416667
1550,0.275,0.5525,0.1025,0.07,0.27,0.61,0.1175,0.0025,0.085,0.875,0.04,0,0.181667,0.2125,0.291667,0.0341667,0.203333,0.0391667,0.0133333,0.0241667
1600,0.24,0.6725,0.0875,0,0.2075,0.6825,0.11,0,0.0675,0.885,0.0475,0,0.149167,0.246667,0.295,0.0291667,0.2275,0.0366667,0.0158333,0
1650,0.235,0.615,0.15,0,0.19,0.6775,0.13,0.0025,0.0525,0.88,0.0675,0,0.141667,0.2225,0.293333,0.05,0.225833,0.0433333,0.0225,0.000833333
1700,0.2775,0.6275,0.095,0,0.3075,0.5725,0.12,0,0.1325,0.83,0.0375,0,0.195,0.253333,0.276667,0.0316667,0.190833,0.04,0.0125,0
1750,0.295,0.6775,0.0275,0,0.3825,0.4925,0.12,0.005,0.0625,0.885,0.0525,0,0.225833,0.246667,0.295,0.00916667,0.164167,0.04,0.0175,0.00166667
1800,0.3075,0.6275,0.065,0,0.2125,0.6275,0.16,0,0.175,0.7825,0.0425,0,0.173333,0.2675,0.260833,0.0216667,0.209167,0.0533333,0.0141667,0
1850,0.235,0.7025,0.0625,0,0.175,0.7325,0.09,0.0025,0.08,0.8625,0.0575,0,0.136667,0.260833,0.2875,0.0208333,0.244167,0.03,0.0191667,0.000833333
1900,0.2,0.6875,0.1125,0,0.2025,0.6,0.1925,0.005,0.13,0.795,0.075,0,0.134167,0.2725,0.265,0.0375,0.2,0.0641667,0.025,0.00166667
1950,0.2275,0.6725,0.1,0,0.19,0.68,0.125,0.005,0.115,0.805,0.08,0,0.139167,0.2625,0.268333,0.0333333,0.226667,0.0416667,0.0266667,0.00166667
2000,0.245,0.6725,0.0825,0,0.3225,0.555,0.1225,0,0.135,0.81,0.055,0,0.189167,0.269167,0.27,0.0275,0.185,0.0408333,0.0183333,0
2050,0.2525,0.7,0.0475,0,0.395,0.525,0.08,0,0.135,0.7675,0.0975,0,0.215833,0.278333,0.255833,0.0158333,0.175,0.0266667,0.0325,0
2100,0.3025,0.685,0.0125,0,0.425,0.475,0.0825,0.0175,0.1875,0.745,0.0675,0,0.2425,0.290833,0.248333,0.00416667,0.158333,0.0275,0.0225,0.00583333
2150,0.2475,0.7275,0.025,0,0.4375,0.5075,0.055,0,0.1875,0.7575,0.055,0,0.228333,0.305,0.2525,0.00833333,0.169167,0.0183333,0.0183333,0
