Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5 --cchihh_op_stats 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\results\cchihh_ablation_suite\bandit\T500\bandit_adaptive_opstats_seed4.csv' --cchihh_op_stats_every 50
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
CCHIHH op stats: C:\Users\Hu\Desktop\论文\CED_schedule_Final\results\cchihh_ablation_suite\bandit\T500\bandit_adaptive_opstats_seed4.csv
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47214.1
[Normalization] f2_ref (energy) = 5813.91
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.121684
Gen 50: best_fit = 0.0569825
Gen 100: best_fit = 0.0508943
Gen 150: best_fit = 0.0480203
Gen 200: best_fit = 0.0462745
Gen 250: best_fit = 0.0443054
Gen 300: best_fit = 0.0428146
Gen 350: best_fit = 0.0412499
Gen 400: best_fit = 0.0401648
Gen 450: best_fit = 0.0391397
Gen 500: best_fit = 0.0381726
Gen 550: best_fit = 0.0376293
Gen 600: best_fit = 0.0371307
Gen 650: best_fit = 0.0367335
Gen 700: best_fit = 0.0362238
Gen 750: best_fit = 0.0358755
Gen 800: best_fit = 0.0354526
Gen 850: best_fit = 0.0351351
Gen 900: best_fit = 0.0347635
Gen 950: best_fit = 0.0344786
Gen 1000: best_fit = 0.0342133
Gen 1050: best_fit = 0.0339669
Gen 1100: best_fit = 0.0336821
Gen 1150: best_fit = 0.0334754
Gen 1200: best_fit = 0.0332948
Gen 1250: best_fit = 0.0330885
Gen 1300: best_fit = 0.0328354
Gen 1350: best_fit = 0.0326539
Gen 1400: best_fit = 0.0324539
